Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp
-6.967189312,5.164864063,-0.353339195,9,24,30655,8.68,874586358,874586358
-5.794542313,5.193671227,-0.364908516,7,25,31187,7.79,874586361,874586361
-4.102061749,4.422076702,-0.31610918,8,26,31715,6.04,874586364,874586364
-3.159097195,4.081501961,-0.300578743,14,27,32226,5.17,874586367,874586367
-6.790067196,5.094421387,-0.148170933,9,28,30688,8.49,874586370,874586370
-5.77569294,5.224235058,-0.181219861,6,29,31213,7.79,874586373,874586373
-5.134339333,5.585508347,-0.220797166,5,30,31741,7.59,874586376,874586376
-3.167158127,4.145469189,-0.180545554,14,31,32262,5.22,874586379,874586379
-3.091676235,4.065760612,-0.575089872,2,1,32275,5.14,874586387,874586387
-8.34653759,10.62180805,0.550362408,3,2,32184,13.52,874586390,874586390
-7.843615055,5.947157383,0.573250711,6,3,30717,9.86,874586393,874586393
-4.393720627,5.686861515,0.582172751,3,4,32231,7.21,874586396,874586396
-7.78001976,5.937523365,1.198625445,5,5,30735,9.86,874586399,874586399
-8.220690727,10.66707993,2.459626198,3,6,32238,13.69,874586402,874586402
-8.176655769,6.130284786,2.738305569,4,7,30686,10.58,874586405,874586405
-7.67087698,5.738549232,0.055678133,8,8,30680,9.58,874586408,874586408
-5.098714828,5.540927887,-0.046116143,7,10,31738,7.53,874586414,874586414
-3.153517246,4.121646881,-0.058795899,21,11,32258,5.19,874586417,874586417
-7.850359917,5.909228325,0.285959959,2,12,30697,9.83,874586420,874586420
-6.647514343,6.033943653,0.206098258,3,13,31223,8.98,874586423,874586423
-9.836914063,10.73134708,0.258655071,3,14,31749,14.56,874586426,874586426
-3.127404451,4.10381937,0.060067989,18,15,32269,5.16,874586429,874586429
-7.819765091,5.884061337,-0.926280379,1,19,30696,9.83,874586393,874586393
-2.543101788,1.898332953,-0.203384981,4,20,30674,3.18,874586396,874586396
-2.10638237,1.894599199,-0.19810839,6,21,31197,2.84,874586399,874586399
-1.8990587,2.060153484,-0.213174552,6,22,31733,2.81,874586402,874586402
-6.82280159,5.091118813,-0.346826017,10,24,30673,8.52,874586408,874586408
-5.785614491,5.218540192,-0.365376949,4,25,31205,7.8,874586411,874586411
-4.094917774,4.442284584,-0.316632539,8,26,31733,6.05,874586414,874586414
-3.152344704,4.099319935,-0.301160127,14,27,32244,5.18,874586417,874586417
-6.758071899,5.103676796,-0.147821888,9,28,30706,8.47,874586420,874586420
-5.729679585,5.215435505,-0.180289328,13,29,31231,7.75,874586423,874586423
-5.083059788,5.564709663,-0.219342634,3,30,31759,7.54,874586426,874586426
-3.12994957,4.123556137,-0.17916207,19,31,32280,5.18,874586429,874586429
-3.084878206,4.08338213,-0.576208711,1,1,32293,5.15,874586437,874586437
-8.294681549,10.62434959,0.549141228,3,2,32202,13.49,874586440,874586440
-7.816956997,5.965713024,0.572669327,8,3,30735,9.85,874586443,874586443
-4.381902218,5.708543301,0.582980216,4,4,32249,7.22,874586446,874586446
-7.745585442,5.949842453,1.196194172,9,5,30753,9.84,874586449,874586449
-8.181158066,10.68504238,2.457829475,3,6,32256,13.68,874586452,874586452
-8.165066719,6.161760807,2.740893602,4,7,30704,10.59,874586455,874586455
-7.71671772,5.810741425,0.056143086,12,8,30698,9.66,874586458,874586458
-5.074534416,5.549538612,-0.0460549,6,10,31756,7.52,874586464,874586464
-3.128450871,4.115612507,-0.058569327,21,11,32276,5.17,874586467,874586467
-7.791920662,5.903679371,0.284505427,4,12,30715,9.78,874586470,874586470
-10.24542713,9.358639717,0.318557233,2,13,31241,13.88,874586473,874586473
-3.14467597,4.153484821,0.060650043,14,15,32287,5.21,874586479,874586479
-7.801241398,5.908598423,-0.926280379,2,19,30714,9.83,874586443,874586443
-2.529147148,1.900318265,-0.202745408,4,20,30692,3.17,874586446,874586446
-2.107815742,1.907901645,-0.198805943,6,21,31215,2.85,874586449,874586449
-1.879106879,2.051403999,-0.211657301,3,22,31751,2.79,874586452,874586452
-3.132911205,4.103611946,-0.42146796,5,23,32264,5.18,874586455,874586455
-6.78280592,5.094526291,-0.345604807,9,24,30691,8.49,874586458,874586458
-6.109426022,5.545520782,-0.386924803,7,25,31223,8.26,874586461,874586461
-4.074196339,4.447763443,-0.31610918,6,26,31751,6.04,874586464,874586464
-3.139450788,4.109203339,-0.301160127,14,27,32262,5.18,874586467,874586467
-6.734045029,5.118832111,-0.147647351,9,28,30724,8.46,874586470,874586470
-5.801730156,5.314443588,-0.183080912,8,29,31249,7.87,874586473,874586473
-5.07227087,5.58805275,-0.219633535,3,30,31777,7.55,874586476,874586476
-3.116979599,4.133368969,-0.17916207,16,31,32298,5.18,874586479,874586479
-8.249014854,10.63456631,0.548327029,3,2,32220,13.47,874586490,874586490
-6.974815845,5.357769012,0.512204766,8,3,30753,8.81,874586493,874586493
-4.357902527,5.714355469,0.582172751,4,4,32267,7.21,874586496,874586496
-7.734707832,5.980217934,1.197409868,9,5,30771,9.85,874586499,874586499
-4.0142169,5.277050972,1.21094811,5,6,32274,6.74,874586502,874586502
-7.730301857,5.859117031,0.056375563,12,8,30716,9.7,874586508,874586508
-6.482604504,5.921506405,0,5,9,31241,8.78,874586511,874586511
-5.03690052,5.543250561,-0.045871172,6,10,31774,7.49,874586514,874586514
-3.127557993,4.141379356,-0.058795899,15,11,32294,5.19,874586517,874586517
-7.813076019,5.958436489,0.285959959,14,12,30733,9.83,874586520,874586520
-10.23069572,9.404312134,0.319016248,3,13,31259,13.9,874586523,874586523
-9.635100365,10.64468765,0.255102128,3,14,31785,14.36,874586526,874586526
-3.113579512,4.139370441,0.060300812,7,15,32305,5.18,874586529,874586529
-7.77472353,5.927042007,-0.92533803,1,19,30732,9.82,874586493,874586493
-2.562962055,1.938353062,-0.205943286,4,20,30710,3.22,874586496,874586496
-2.116561174,1.927949309,-0.200201079,6,21,31233,2.87,874586499,874586499
-3.107957602,4.097552299,-0.419840664,3,23,32282,5.16,874586505,874586505
-6.758797646,5.109784126,-0.345197737,9,24,30709,8.48,874586508,874586508
-6.091974258,5.564686775,-0.386924803,7,25,31241,8.26,874586511,874586511
-4.073647499,4.475310802,-0.317155898,5,26,31769,6.06,874586514,874586514
-3.126525879,4.119045734,-0.301160127,14,27,32280,5.18,874586517,874586517
-6.709989548,5.133886814,-0.147472829,9,28,30742,8.45,874586520,874586520
-5.785005569,5.332643986,-0.183080912,4,29,31267,7.87,874586523,874586523
-4.994435787,5.537157536,-0.217015386,5,30,31795,7.46,874586526,874586526
-3.103978872,4.143140793,-0.17916207,7,31,32316,5.18,874586529,874586529
-4.389747143,5.887153149,-0.82683152,1,1,32329,7.39,874586537,874586537
-10.16729546,13.19297218,0.678590357,2,2,32238,16.67,874586540,874586540
-6.957949638,5.379654408,0.512204766,15,3,30771,8.81,874586543,874586543
-4.339929104,5.728018284,0.582172751,3,4,32285,7.21,874586546,874586546
-7.684548378,5.98010397,1.192547202,5,5,30789,9.81,874586549,874586549
-3.926444292,5.195458412,1.189388275,8,6,32292,6.62,874586552,874586552
-7.719496727,5.902000904,2.603719711,3,7,30740,10.06,874586555,874586555
-7.759559155,5.919765472,0.05672428,12,8,30734,9.76,874586558,874586558
-6.493418217,5.968912601,0,3,9,31259,8.82,874586561,874586561
-5.006057739,5.544203281,-0.045748685,8,10,31792,7.47,874586564,874586564
-3.126534224,4.167181492,-0.059022475,9,11,32312,5.21,874586567,874586567
-7.778460503,5.970779896,0.285378158,5,12,30751,9.81,874586570,874586570
-10.22311783,9.456772804,0.319704771,3,13,31277,13.93,874586573,874586573
-5.295596123,5.887551785,0.140696988,3,14,31803,7.92,874586576,874586576
-3.088588715,4.133111477,0.060067989,3,15,32323,5.16,874586579,874586579
-2.55685997,1.946395278,-0.205943286,4,20,30728,3.22,874586546,874586546
-2.088433027,1.914366961,-0.19810839,3,21,31251,2.84,874586549,874586549
-1.752470613,1.937457323,-0.198760614,2,22,31787,2.62,874586552,874586552
-3.101067543,4.115255833,-0.420654297,2,23,32300,5.17,874586555,874586555
-6.734759808,5.124941826,-0.344790667,11,24,30727,8.47,874586558,874586558
-6.022983551,5.536477566,-0.383645803,6,25,31259,8.19,874586561,874586561
-3.113570213,4.128847599,-0.301160127,14,27,32298,5.18,874586567,874586567
-6.677984238,5.14274025,-0.147123784,9,28,30760,8.43,874586570,874586570
-5.760894775,5.34399271,-0.182848275,4,29,31285,7.86,874586573,874586573
-4.923642635,5.493273258,-0.214688152,14,30,31813,7.38,874586576,874586576
-3.10288167,4.168906212,-0.179853812,5,31,32334,5.2,874586579,874586579
-4.371230602,5.900914669,-0.82683152,1,1,32347,7.39,874586587,874586587
-10.15616894,13.26451588,0.680625737,2,2,32256,16.72,874586590,874586590
-6.909500122,5.376962662,0.509879231,8,3,30789,8.77,874586593,874586593
-4.315917969,5.733660698,0.581365287,3,4,32303,7.2,874586596,874586596
-7.673537731,6.010336876,1.193762898,4,5,30807,9.82,874586599,874586599
-3.945542097,5.254968643,1.200168133,14,6,32310,6.68,874586602,874586602
-7.723881721,5.943895817,2.611484051,3,7,30758,10.09,874586605,874586605
-7.772648335,5.968474865,0.056956753,3,8,30752,9.8,874586608,874586608
-4.981937408,5.552460194,-0.045687441,9,10,31810,7.46,874586614,874586614
-3.113427162,4.17698288,-0.059022475,6,11,32330,5.21,874586617,874586617
-7.743844509,5.982964516,0.284796327,4,12,30769,9.79,874586620,874586620
-10.22262859,9.516090393,0.320622802,2,13,31295,13.97,874586623,874586623
-5.250422001,5.874340534,0.139986396,18,14,31821,7.88,874586626,874586626
-4.416688919,5.949245453,0.086260423,5,15,32341,7.41,874586629,874586629
-2.550732613,1.954418182,-0.205943286,4,20,30746,3.22,874586596,874586596
-2.060411215,1.900627017,-0.196015686,3,21,31269,2.81,874586599,874586599
-1.753040791,1.950369239,-0.199519247,2,22,31805,2.63,874586602,874586602
-6.710693836,5.139998436,-0.344383597,13,24,30745,8.46,874586608,874586608
-5.954230785,5.507890224,-0.380366772,3,25,31277,8.12,874586611,874586611
-3.10656929,4.146598339,-0.301741511,14,27,32316,5.19,874586617,874586617
-6.653892517,5.157568932,-0.146949261,9,28,30778,8.42,874586620,874586620
-5.736769676,5.355242729,-0.182615638,4,29,31303,7.85,874586623,874586623
-4.879768372,5.478856564,-0.21352452,16,30,31831,7.34,874586626,874586626
-10.15679264,13.35202312,0.683475196,2,2,32274,16.79,874586640,874586640
-4.309822559,5.76315546,0.582980216,2,4,32321,7.22,874586646,874586646
-10.2581234,8.086852074,1.599788189,3,5,30825,13.16,874586649,874586649
-3.923131943,5.25945282,1.19837153,16,6,32328,6.67,874586652,874586652
-7.804444313,6.045025349,2.645130634,3,7,30776,10.22,874586655,874586655
-7.809244156,6.035669804,0.057363588,5,8,30770,9.87,874586658,874586658
-9.895944595,9.211985588,0,2,9,31295,13.52,874586661,874586661
-4.951159954,5.553155899,-0.045564957,11,10,31828,7.44,874586664,874586664
-4.445136547,6.002873898,-0.084625311,6,11,32348,7.47,874586667,874586667
-7.717119694,6.001126766,0.284505427,3,12,30787,9.78,874586670,874586670
-10.22916317,9.582332611,0.32177034,2,13,31313,14.02,874586673,874586673
-5.172185421,5.823525429,0.138387576,12,14,31839,7.79,874586676,874586676
-4.397976875,5.963091373,0.086260423,13,15,32359,7.41,874586679,874586679
-2.576189756,1.986799836,-0.208501577,4,20,30764,3.26,874586646,874586646
-2.054430008,1.907090664,-0.196015686,3,21,31287,2.81,874586649,874586649
-1.746904969,1.955866933,-0.199519247,3,22,31823,2.63,874586652,874586652
-1.46917212,1.975359321,-0.200970247,1,23,32336,2.47,874586655,874586655
-6.678687096,5.148854256,-0.343569428,13,24,30763,8.44,874586658,874586658
-2.113009214,1.966968417,-0.135376841,3,25,31295,2.89,874586661,874586661
-3.099487543,4.164345741,-0.302322894,14,27,32334,5.2,874586667,874586667
-6.637656689,5.178447247,-0.146949261,9,28,30796,8.42,874586670,874586670
-4.862531662,5.494159698,-0.21352452,7,30,31849,7.34,874586676,874586676
-4.396026134,5.984464169,-0.256983429,14,31,32370,7.43,874586679,874586679
-8.024364471,10.61781406,0.54222095,2,2,32292,13.32,874586690,874586690
-4.339249134,5.8406744,0.589439809,2,4,32339,7.3,874586696,874586696
-10.20156479,8.094361305,1.594925523,3,5,30843,13.12,874586699,874586699
-3.894875526,5.255944252,1.194778204,16,6,32346,6.65,874586702,874586702
-8.059656143,6.283312798,2.738305569,5,7,30794,10.58,874586705,874586705
-9.896147728,9.270375252,0,2,9,31313,13.56,874586711,874586711
-4.946952343,5.583652496,-0.045687441,12,10,31846,7.46,874586714,874586714
-4.408480167,5.992645264,-0.084285453,8,11,32366,7.44,874586717,874586717
-10.30366135,8.064592361,0.380795091,3,12,30805,13.09,874586720,874586720
-10.19900894,9.614420891,0.32177034,2,13,31331,14.02,874586723,874586723
-5.153864861,5.839745522,0.138387576,10,14,31857,7.79,874586726,874586726
-4.37331152,5.968812466,0.086144015,6,15,32377,7.4,874586729,874586729
-6.380084038,5.026042461,-1.128462791,1,18,30823,8.2,874586690,874586690
-2.538402319,1.970406294,-0.205943286,4,20,30782,3.22,874586696,874586696
-2.048428774,1.913535476,-0.196015686,3,21,31305,2.81,874586699,874586699
-1.740751743,1.961345315,-0.199519247,3,22,31841,2.63,874586702,874586702
-1.474804878,1.99599719,-0.202597529,1,23,32354,2.49,874586705,874586705
-6.654584408,5.163685322,-0.343162358,13,24,30781,8.43,874586708,874586708
-2.099529505,1.966767907,-0.134908408,11,25,31313,2.88,874586711,874586711
-3.074518919,4.158008575,-0.301160127,12,27,32352,5.18,874586717,874586717
-6.597764015,5.180749893,-0.146425694,10,28,30814,8.39,874586720,874586720
-2.055989027,1.94357264,-0.065834686,3,29,31339,2.83,874586723,874586723
-4.832045078,5.494396687,-0.212942719,7,30,31867,7.32,874586726,874586726
-4.388986111,6.014391422,-0.257675171,3,31,32388,7.45,874586729,874586729
-3.902332306,5.203090191,-1.179726005,1,0,32313,6.61,874586734,874586734
-7.954972744,10.59502888,0.539778531,2,2,32310,13.26,874586740,874586740
-3.947981119,5.349045277,0.538570344,5,4,32357,6.67,874586746,874586746
-10.16832924,8.120176315,1.593709946,3,5,30861,13.11,874586749,874586749
-3.872512102,5.260232449,1.192981601,16,6,32364,6.64,874586752,874586752
-10.33006191,8.08816433,0.076252311,3,8,30806,13.12,874586758,874586758
-4.935994148,5.60667181,-0.045748685,10,10,31864,7.47,874586764,874586764
-4.407331944,6.030684948,-0.084625311,3,11,32384,7.47,874586767,874586767
-10.23901463,8.065995216,0.379340589,3,12,30823,13.04,874586770,874586770
-4.383961201,6.022944927,0.086726069,4,15,32395,7.45,874586779,874586779
-6.325456142,5.015292645,-1.121581912,1,18,30841,8.15,874586740,874586740
-2.555791616,1.996803164,-0.207862005,4,20,30800,3.25,874586746,874586746
-2.078748703,1.954124331,-0.199503511,6,21,31323,2.86,874586749,874586749
-1.73458147,1.966804385,-0.199519247,3,22,31859,2.63,874586752,874586752
-1.468526959,2.000620604,-0.202597529,1,23,32372,2.49,874586755,874586755
-6.63045454,5.178415775,-0.342755288,13,24,30799,8.42,874586758,874586758
-2.071534634,1.952798247,-0.133503109,12,25,31331,2.85,874586761,874586761
-3.586712122,4.066895008,-0.284184247,13,26,31859,5.43,874586764,874586764
-3.073261261,4.183738232,-0.302322894,12,27,32370,5.2,874586767,874586767
-6.573611259,5.195252419,-0.146251172,9,28,30832,8.38,874586770,874586770
-2.042629719,1.943131566,-0.065602049,3,29,31357,2.82,874586773,874586773
-4.795027256,5.486969948,-0.212070003,7,30,31885,7.29,874586776,874586776
-4.387667656,6.052424431,-0.258712798,5,31,32406,7.48,874586779,874586779
-3.873301744,5.200220108,-1.176156402,1,0,32332,6.59,874586784,874586784
-7.895904064,10.58931065,0.538150251,2,2,32329,13.22,874586790,874586790
-6.840434074,5.464557171,0.509879231,1,3,30862,8.77,874586793,874586793
-3.91254425,5.337990761,0.536148012,22,4,32376,6.64,874586796,874586796
-10.18002415,8.184948921,1.599788189,3,5,30880,13.16,874586799,874586799
-3.843435764,5.257162571,1.189388275,16,6,32383,6.62,874586802,874586802
-8.003754616,6.323252678,2.733129025,2,7,30831,10.56,874586805,874586805
-10.27177238,8.097612381,0.076019831,3,8,30825,13.08,874586808,874586808
-2.002033234,1.899858594,0,3,9,31350,2.76,874586811,874586811
-4.943705559,5.653119087,-0.04599366,9,10,31883,7.51,874586814,874586814
-4.428421974,6.101916313,-0.085418321,3,11,32403,7.54,874586817,874586817
-10.23570538,8.118538857,0.38021329,3,12,30842,13.07,874586820,874586820
-5.19485569,5.963374138,0.140519351,11,14,31894,7.91,874586826,874586826
-6.293308258,5.023881912,-1.118829608,1,18,30860,8.13,874586790,874586790
-5.125246525,4.063677311,-0.619090736,1,19,30841,6.57,874586793,874586793
-2.572686434,2.023777723,-0.209780738,5,20,30819,3.28,874586796,874586796
-2.050520182,1.940436959,-0.197410822,4,21,31342,2.83,874586799,874586799
-1.734620333,1.980045795,-0.200277865,2,22,31878,2.64,874586802,874586802
-1.450142622,1.989371061,-0.200970247,1,23,32391,2.47,874586805,874586805
-6.597537518,5.188022137,-0.341941148,13,24,30818,8.4,874586808,874586808
-2.065047503,1.959656954,-0.133503109,12,25,31350,2.85,874586811,874586811
-3.513981581,4.011162758,-0.27947402,21,26,31878,5.34,874586814,874586814
-3.047603846,4.177776337,-0.301160127,14,27,32389,5.18,874586817,874586817
-6.540699482,5.204571247,-0.145902112,9,28,30851,8.36,874586820,874586820
-2.028954268,1.942979932,-0.06536942,4,29,31376,2.81,874586823,874586823
-4.770253181,5.495292187,-0.211779088,8,30,31904,7.28,874586826,874586826
-3.082992554,4.282546997,-0.182620794,16,31,32425,5.28,874586829,874586829
-3.868651152,5.228181839,-1.179726005,1,0,32350,6.61,874586834,874586834
-4.282749176,5.977671623,-0.827950358,1,1,32438,7.4,874586837,874586837
-4.407099247,5.949335098,0.301640928,3,2,32347,7.41,874586840,874586840
-10.17649746,8.182114601,0.76045841,2,3,30880,13.08,874586843,874586843
-3.895755053,5.350255966,0.536148012,16,4,32394,6.64,874586846,874586846
-10.17740822,8.235621452,1.60343504,3,5,30898,13.19,874586849,874586849
-3.821120262,5.26125145,1.187591553,16,6,32401,6.61,874586852,874586852
-7.961168289,6.330330849,2.725364447,3,7,30849,10.53,874586855,874586855
-5.177975655,4.108429432,0.038416751,4,8,30843,6.61,874586858,874586858
-2.032215118,1.940670371,0,4,9,31368,2.81,874586861,874586861
-4.684076309,6.497022152,-0.090742804,3,11,32421,8.01,874586867,874586867
-10.21014977,8.150655746,0.38021329,3,12,30860,13.07,874586870,874586870
-2.03278327,1.953459382,0.064721279,1,13,31386,2.82,874586873,874586873
-9.252843857,10.68931198,0.251193881,3,14,31912,14.14,874586876,874586876
-7.068604469,9.84425354,0.141089931,2,15,32432,12.12,874586879,874586879
-6.262051582,5.031220913,-1.116077304,1,18,30878,8.11,874586840,874586840
-5.112454891,4.079758644,-0.619090736,2,19,30859,6.57,874586843,874586843
-2.54284358,2.013266087,-0.207862005,4,20,30837,3.25,874586846,874586846
-2.044414043,1.946869254,-0.197410822,4,21,31360,2.83,874586849,874586849
-1.72839129,1.985485435,-0.200277865,2,22,31896,2.64,874586852,874586852
-6.573371887,5.202522278,-0.341534078,13,24,30836,8.39,874586858,874586858
-2.051656723,1.959236145,-0.133034676,14,25,31368,2.84,874586861,874586861
-3.501362801,4.022182465,-0.27947402,9,26,31896,5.34,874586864,874586864
-3.04618001,4.203496933,-0.302322894,14,27,32407,5.2,874586867,874586867
-2.030039072,1.956281662,-0.065602049,4,29,31394,2.82,874586873,874586873
-4.746437073,5.502682209,-0.211488187,8,30,31922,7.27,874586876,874586876
-3.057896376,4.275952816,-0.181929052,13,31,32443,5.26,874586879,874586879
-4.240900517,5.958712101,-0.823475003,1,1,32456,7.36,874586887,874586887
-4.382464886,5.955103874,0.301233858,9,2,32365,7.4,874586890,874586890
-10.22834778,8.276843071,0.766272306,3,3,30898,13.18,874586893,874586893
-3.873085976,5.354392052,0.535340548,16,4,32412,6.63,874586896,874586896
-10.1745739,8.286358833,1.607082009,3,5,30916,13.22,874586899,874586899
-3.793061018,5.257274628,1.183998227,16,6,32419,6.59,874586902,874586902
-7.948783398,6.361345768,2.727952719,3,7,30867,10.54,874586905,874586905
-5.133787155,4.09971571,0.038184274,6,8,30861,6.57,874586908,874586908
-2.026108503,1.947045088,0,5,9,31386,2.81,874586911,874586911
-4.663642406,6.511705399,-0.090742804,3,11,32439,8.01,874586917,874586917
-10.215662,8.207734108,0.381376922,3,12,30878,13.11,874586920,874586920
-1.976329565,1.91118753,0.063114725,2,13,31404,2.75,874586923,874586923
-9.199656487,10.69558716,0.250660926,3,14,31930,14.11,874586926,874586926
-4.325943947,6.064749718,0.086726069,5,15,32450,7.45,874586929,874586929
-6.230810642,5.038413048,-1.113324881,1,18,30896,8.09,874586890,874586890
-5.091850758,4.089565754,-0.618148446,2,19,30877,6.56,874586893,874586893
-2.536506176,2.021244764,-0.207862005,4,20,30855,3.25,874586896,874586896
-2.031085253,1.946380258,-0.196713254,4,21,31378,2.82,874586899,874586899
-1.735191703,2.005988121,-0.201795131,2,22,31914,2.66,874586902,874586902
-6.54136467,5.210696697,-0.340719938,13,24,30854,8.37,874586908,874586908
-2.045491457,1.965671897,-0.133034676,14,25,31386,2.84,874586911,874586911
-3.495242596,4.040715218,-0.279997379,3,26,31914,5.35,874586914,874586914
-3.032959223,4.213046074,-0.302322894,14,27,32425,5.2,874586917,874586917
-5.145576,4.147510052,-0.115360409,7,28,30887,6.61,874586920,874586920
-2.002352476,1.941770315,-0.064904161,5,29,31412,2.79,874586923,874586923
-4.716116428,5.502387047,-0.210906371,9,30,31940,7.25,874586926,874586926
-3.044447899,4.285538197,-0.181929052,16,31,32461,5.26,874586929,874586929
-3.218249559,4.552031994,-0.627675891,2,1,32474,5.61,874586937,874586937
-4.399116039,6.01723814,0.303676307,9,2,32383,7.46,874586940,874586940
-6.912480354,5.629650116,0.51918143,4,3,30916,8.93,874586943,874586943
-3.856245518,5.366533279,0.535340548,14,4,32430,6.63,874586946,874586946
-10.17919731,8.343450546,1.611944556,3,5,30934,13.26,874586949,874586949
-3.770795345,5.261168957,1.182201624,16,6,32437,6.58,874586952,874586952
-7.906191826,6.368108749,2.720188141,2,7,30885,10.51,874586955,874586955
-5.136471272,4.128353119,0.03830051,10,8,30879,6.59,874586958,874586958
-2.027170181,1.960352302,0,6,9,31404,2.82,874586961,874586961
-4.786022186,5.578034401,-0.045013767,2,10,31937,7.35,874586964,874586964
-4.330140114,6.08634758,-0.084625311,6,11,32457,7.47,874586967,874586967
-10.23646164,8.277497292,0.383122355,3,12,30896,13.17,874586970,874586970
-2.006139517,1.952248454,0.064262263,5,13,31422,2.8,874586973,874586973
-9.094552994,10.64083004,0.248706803,3,14,31948,14,874586976,874586976
-4.283745289,6.045674801,0.086260423,13,15,32468,7.41,874586979,874586979
-6.191904545,5.039206028,-1.109196424,1,18,30914,8.06,874586940,874586940
-5.071235657,4.099283218,-0.617206156,2,19,30895,6.55,874586943,874586943
-2.530143738,2.029203415,-0.207862005,3,20,30873,3.25,874586946,874586946
-2.003418446,1.93197751,-0.194620565,5,21,31396,2.79,874586949,874586949
-1.73538065,2.018991232,-0.202553749,2,22,31932,2.67,874586952,874586952
-6.532758236,5.237471104,-0.341127008,9,24,30872,8.38,874586958,874586958
-2.039306164,1.972088337,-0.133034676,14,25,31404,2.84,874586961,874586961
-3.482531309,4.051675797,-0.279997379,10,26,31932,5.35,874586964,874586964
-3.025515795,4.230674267,-0.302904308,14,27,32443,5.21,874586967,874586967
-5.11699152,4.151056767,-0.115011357,12,28,30905,6.59,874586970,874586970
-1.996242404,1.948051333,-0.064904161,5,29,31430,2.79,874586973,874586973
-4.705287933,5.524785995,-0.211197287,10,30,31958,7.26,874586976,874586976
-3.134691,4.442061424,-0.188154757,7,31,32479,5.44,874586979,874586979
-3.175377369,4.521459103,-0.622081637,3,1,32492,5.56,874586987,874586987
-4.33908987,5.974437237,0.300826788,18,2,32401,7.39,874586990,874586990
-6.840713978,5.607039452,0.515111744,3,3,30934,8.86,874586993,874586993
-3.833576202,5.370509148,0.534533083,4,4,32448,6.62,874586996,874586996
-10.16824913,8.388020515,1.61437583,3,5,30952,13.28,874586999,874586999
-3.748542786,5.264976025,1.180404902,16,6,32455,6.57,874587002,874587002
-7.901153564,6.405080795,2.725364447,2,7,30903,10.53,874587005,874587005
-5.146800041,4.163336277,0.038474869,8,8,30897,6.62,874587008,874587008
-2.006668091,1.952762842,0,5,9,31422,2.8,874587011,874587011
-4.761986732,5.585433006,-0.044952523,2,10,31955,7.34,874587014,874587014
-4.293684483,6.075423241,-0.084285453,7,11,32475,7.44,874587017,874587017
-10.23366547,8.328543663,0.383995056,3,12,30914,13.2,874587020,874587020
-1.985710859,1.944551706,0.063803248,6,13,31440,2.78,874587023,874587023
-9.041662216,10.64648533,0.248173863,2,14,31966,13.97,874587026,874587026
-6.130067348,5.020976543,-1.100939393,1,18,30932,8,874586990,874586990
-5.073777676,4.12776041,-0.619090736,2,19,30913,6.57,874586993,874586993
-1.947226644,1.889631748,-0.189737603,9,21,31414,2.72,874586999,874586999
-1.729029298,2.024433136,-0.202553749,2,22,31950,2.67,874587002,874587002
-2.025941849,1.971518755,-0.132566243,14,25,31422,2.83,874587011,874587011
-3.437357426,4.024628639,-0.277380556,15,26,31950,5.3,874587014,874587014
-3.012209892,4.240158081,-0.302904308,14,27,32461,5.21,874587017,874587017
-5.096180439,4.160788536,-0.114836834,13,28,30923,6.58,874587020,874587020
-2.004378557,1.968322515,-0.06536942,5,29,31448,2.81,874587023,874587023
-4.674993515,5.524280548,-0.210615471,10,30,31976,7.24,874587026,874587026
-3.149403334,4.492805481,-0.189884126,11,31,32497,5.49,874587029,874587029
-3.172528267,4.547712803,-0.624319375,4,1,32510,5.58,874587037,874587037
-6.815364361,5.622149467,0.514530301,5,3,30952,8.85,874587043,874587043
-3.8166852,5.382526398,0.534533083,4,4,32466,6.62,874587046,874587046
-10.18003178,8.451625824,1.620454073,3,5,30970,13.33,874587049,874587049
-3.714942932,5.252631664,1.175014973,16,6,32473,6.54,874587052,874587052
-7.866024017,6.417658806,2.720188141,2,7,30921,10.51,874587055,874587055
-5.141449928,4.185798168,0.038532987,7,8,30915,6.63,874587058,874587058
-2.007668257,1.966053963,0,6,9,31440,2.81,874587061,874587061
-4.666851044,5.508806229,-0.044217605,3,10,31973,7.22,874587064,874587064
-10.22291565,8.37332058,0.384576887,3,12,30932,13.22,874587070,874587070
-1.99383378,1.964814782,0.064262263,5,13,31458,2.8,874587073,874587073
-8.95658493,10.6137085,0.246752679,2,14,31984,13.89,874587076,874587076
-3.208607435,4.5891819,0.065190062,20,15,32504,5.6,874587079,874587079
-6.114263535,5.04020977,-1.100939393,1,18,30950,8,874587040,874587040
-5.060784817,4.143679619,-0.619090736,1,19,30931,6.57,874587043,874587043
-1.955554724,1.909679055,-0.191132739,13,21,31432,2.74,874587049,874587049
-1.729112744,2.037457466,-0.203312382,3,22,31968,2.68,874587052,874587052
-5.126868725,4.163522243,-0.269075125,11,24,30908,6.61,874587058,874587058
-2.012601137,1.970884681,-0.132097811,14,25,31440,2.82,874587061,874587061
-3.444081783,4.058249474,-0.278950661,3,26,31968,5.33,874587064,874587064
-3.004630089,4.25775671,-0.303485692,12,27,32479,5.22,874587067,874587067
-5.090808868,4.183125496,-0.115011357,12,28,30941,6.59,874587070,874587070
-1.991074085,1.967582583,-0.06513679,5,29,31466,2.8,874587073,874587073
-4.689781666,5.577192307,-0.212070003,9,30,31994,7.29,874587076,874587076
